latitude,longitude,month,rainfall_mm,humidity_pct,temperature_c,wind_speed_kmh,elevation_m,slope_degree,soil_type,river_proximity_km,ndvi,risk_label
7.025,80.325,2023-03,186.2,96.6,25.1,10.0,167.2,17.8,sandy,15.0,0.81,Landslide
6.975,80.075,2023-02,110.2,97.1,25.6,13.2,57.2,4.9,clay,10.32,0.64,Warning
7.0,79.875,2024-02,43.4,92.0,27.6,17.5,36.2,4.8,loam,6.21,0.49,No Risk
7.025,79.95,2024-01,182.1,95.6,26.0,12.7,14.2,1.5,clay,2.99,0.61,Flood
7.1,80.15,2024-02,26.9,91.4,27.8,16.3,109.5,13.6,sandy,4.96,0.51,No Risk
7.0,80.05,2023-04,204.1,98.1,26.8,11.4,33.9,6.9,sandy,6.47,0.67,Warning
7.05,80.075,2024-05,717.2,97.6,27.1,15.5,48.9,3.6,loam,4.33,0.65,Warning
7.125,80.325,2024-04,240.3,96.6,27.9,12.0,114.8,10.7,loam,8.19,0.76,Warning
6.95,80.175,2024-12,169.4,98.2,25.4,11.7,117.2,19.0,loam,15.0,0.82,Landslide
7.05,79.95,2023-04,177.6,97.8,27.0,12.4,19.3,2.2,clay,5.55,0.57,Warning
6.975,79.9,2025-05,278.3,94.2,27.9,19.1,18.4,0.3,clay,2.77,0.61,Flood
6.9,79.875,2024-07,317.1,93.8,27.2,19.0,17.2,0.3,clay,2.29,0.62,Flood
7.125,80.2,2025-02,41.8,96.1,26.1,14.4,92.0,7.0,sandy,2.78,0.59,No Risk
6.925,79.85,2024-09,310.5,92.8,26.9,20.1,24.7,3.2,clay,2.29,0.56,Flood
6.975,79.95,2023-10,624.8,98.3,25.5,12.8,19.8,1.1,clay,2.29,0.63,Flood
6.975,80.35,2023-10,660.6,97.3,24.0,11.6,187.8,28.4,loam,15.0,0.83,Landslide
7.0,79.975,2024-11,423.4,98.8,25.4,12.6,9.0,0.5,clay,1.67,0.54,Flood
6.975,80.225,2024-09,346.2,96.6,25.7,15.0,118.1,16.4,sandy,14.15,0.83,Landslide
7.075,80.275,2023-09,619.5,96.1,24.5,16.9,201.6,18.5,loam,7.89,0.78,Landslide
6.975,80.1,2024-02,42.4,94.3,27.5,14.2,59.2,7.7,sandy,12.17,0.53,No Risk
6.975,80.1,2024-03,105.1,95.0,28.1,16.4,59.2,7.7,sandy,12.17,0.62,Warning
7.025,79.95,2024-09,366.3,96.2,26.6,17.7,14.2,1.5,clay,2.99,0.65,Flood
7.125,79.875,2024-10,427.8,95.3,26.3,16.8,3.0,2.0,clay,15.0,0.49,Warning
7.025,80.175,2024-05,817.5,97.0,26.7,15.0,132.6,16.4,loam,8.78,0.8,Landslide
6.9,80.275,2024-02,42.6,94.1,26.7,12.3,132.8,33.3,sandy,15.0,0.59,No Risk
7.05,79.875,2024-02,43.0,91.1,27.7,17.8,22.2,6.6,clay,9.88,0.45,No Risk
7.0,79.975,2024-05,687.4,97.2,27.3,16.8,9.0,0.5,clay,1.67,0.51,Flood
7.1,80.2,2025-04,299.2,98.3,25.7,12.3,88.8,13.2,loam,0.0,0.77,Warning
7.0,80.325,2024-01,291.5,95.1,24.3,8.8,237.4,27.0,sandy,15.0,0.8,Landslide
6.9,79.9,2025-04,177.0,95.0,27.4,13.3,18.9,1.4,clay,4.0,0.56,Warning
7.0,80.05,2024-06,391.5,96.7,26.4,17.0,33.9,6.9,sandy,6.47,0.64,Warning
7.025,80.25,2024-06,451.6,95.4,25.7,15.3,95.1,18.9,sandy,10.01,0.73,Landslide
7.025,80.25,2024-02,46.5,94.6,26.7,12.3,95.1,18.9,sandy,10.01,0.64,Warning
7.075,79.9,2024-02,42.4,91.3,27.7,17.9,28.5,5.2,clay,10.66,0.46,No Risk
6.925,79.875,2023-11,491.3,97.6,25.4,12.2,16.7,1.3,loam,0.78,0.56,Flood
7.075,79.95,2023-09,551.0,96.5,25.6,17.2,17.2,0.3,loam,7.55,0.58,Warning
6.975,79.925,2024-07,302.3,93.5,27.1,19.5,14.6,0.6,clay,0.78,0.57,Flood
7.025,79.975,2023-10,641.9,98.2,25.4,13.0,18.0,0.9,loam,1.76,0.62,Flood
6.975,80.375,2023-03,222.6,95.7,20.9,7.9,153.1,24.6,sandy,15.0,0.75,Landslide
7.125,80.3,2025-04,269.4,97.9,25.6,12.7,121.9,24.6,sandy,5.9,0.79,Landslide
7.1,80.05,2025-03,197.9,98.1,26.5,11.9,41.6,6.9,loam,2.22,0.65,Flood
7.075,80.15,2024-02,26.1,91.4,27.8,16.3,81.5,10.9,loam,6.21,0.62,No Risk
6.9,79.85,2024-12,117.3,94.3,26.7,13.5,8.8,0.6,clay,3.14,0.6,Flood
7.125,79.9,2024-05,574.7,94.9,27.7,19.6,29.0,5.3,clay,15.0,0.6,Warning
7.0,80.125,2025-01,350.2,98.2,25.0,12.7,32.7,2.6,clay,12.17,0.6,Warning
6.925,80.15,2024-02,39.5,96.4,27.1,12.7,109.4,14.2,sandy,15.0,0.57,No Risk
7.075,80.05,2024-05,717.2,97.6,27.1,15.5,38.7,7.9,clay,0.55,0.66,Flood
7.025,79.85,2024-02,44.0,91.9,27.7,17.7,24.8,3.0,clay,10.01,0.49,No Risk
7.025,80.05,2023-04,204.1,98.1,26.8,11.4,34.0,3.7,loam,4.33,0.63,Warning
7.075,80.15,2024-02,27.0,91.3,27.8,16.4,81.5,10.9,loam,6.21,0.62,No Risk
7.05,80.2,2025-02,32.9,96.8,25.0,14.1,99.8,17.4,sandy,5.55,0.58,No Risk
7.1,80.35,2025-01,279.9,97.6,25.2,12.2,104.3,12.9,sandy,12.01,0.78,Warning
7.1,80.025,2023-11,582.5,99.2,25.3,10.2,59.1,4.2,loam,3.55,0.7,Warning
7.125,80.275,2023-09,470.1,95.7,24.6,18.0,199.1,34.9,sandy,4.23,0.81,Landslide
6.975,79.925,2023-01,90.4,91.7,25.2,17.9,14.6,0.6,clay,0.78,0.55,Flood
7.15,79.85,2025-02,34.3,91.7,27.3,17.6,3.2,1.5,clay,15.0,0.37,No Risk
6.925,80.025,2025-05,319.7,98.6,26.5,16.0,52.5,3.1,clay,11.02,0.68,Warning
6.9,80.15,2023-09,608.4,96.8,25.0,16.9,132.2,24.6,loam,15.0,0.84,Landslide
7.15,79.875,2024-02,26.2,90.4,27.7,18.2,5.4,2.0,loam,15.0,0.32,No Risk
6.95,79.925,2023-08,139.1,92.9,27.0,19.6,29.7,6.4,clay,2.77,0.57,Flood
6.975,79.975,2023-07,253.9,95.4,26.7,17.5,17.0,0.8,loam,3.24,0.6,Flood
6.925,80.375,2025-05,369.2,99.0,25.7,11.4,164.7,30.7,loam,15.0,0.81,Landslide
6.95,80.375,2023-06,401.0,95.6,23.6,11.3,212.6,38.0,loam,15.0,0.76,Landslide
7.125,80.3,2025-02,42.5,96.7,26.0,13.6,121.9,24.6,sandy,5.9,0.68,No Risk
7.1,80.3,2025-03,188.0,97.4,25.1,10.8,227.7,27.9,loam,8.0,0.78,Landslide
7.125,80.025,2024-02,29.4,91.2,28.1,17.2,86.7,12.3,loam,5.71,0.53,No Risk
7.025,80.15,2025-02,45.7,96.4,26.3,14.2,108.4,8.3,loam,10.01,0.58,Warning
7.075,80.25,2025-05,303.7,98.1,26.3,13.5,117.6,18.7,sandy,6.21,0.77,Landslide
7.025,79.95,2024-04,233.0,98.6,28.0,12.8,14.2,1.5,clay,2.99,0.62,Flood
6.975,80.25,2023-03,186.2,96.6,25.4,10.0,209.1,35.5,loam,14.94,0.78,Landslide
7.025,80.375,2025-01,374.0,99.2,23.7,8.6,119.5,13.0,loam,15.0,0.77,Warning
6.9,79.85,2024-08,327.7,92.8,26.8,19.1,8.8,0.6,clay,3.14,0.51,Flood
6.925,79.9,2023-12,395.6,96.4,25.9,14.8,11.6,0.4,clay,2.78,0.6,Flood
7.025,79.95,2023-01,110.3,91.5,25.2,15.1,14.2,1.5,clay,2.99,0.61,Flood
7.15,79.85,2024-02,26.6,90.5,27.8,17.9,3.2,1.5,clay,15.0,0.37,No Risk
7.025,80.1,2024-08,330.6,95.8,25.9,16.1,79.7,8.2,loam,8.25,0.73,Warning
7.1,80.375,2024-11,603.2,98.7,24.8,10.9,126.9,33.0,sandy,13.74,0.76,Landslide
6.925,80.25,2024-03,95.3,93.0,27.9,14.6,228.8,33.0,sandy,15.0,0.76,Landslide
7.075,80.2,2024-02,33.7,93.7,27.3,15.5,99.7,13.8,loam,2.77,0.63,No Risk
7.075,80.25,2024-02,25.8,94.6,27.5,14.3,117.6,18.7,sandy,6.21,0.52,No Risk
7.05,80.025,2024-02,27.6,91.4,28.1,16.7,87.5,19.3,clay,0.56,0.55,No Risk
7.05,80.05,2023-07,273.3,96.2,26.3,16.8,22.4,3.7,loam,3.33,0.6,Flood
7.125,80.1,2023-04,179.9,97.1,26.9,13.0,39.1,1.8,loam,1.24,0.61,Flood
7.125,80.325,2024-02,27.2,91.8,27.3,15.7,114.8,10.7,loam,8.19,0.62,No Risk
7.025,80.225,2024-09,346.2,96.6,25.7,15.0,137.7,19.0,sandy,8.78,0.85,Landslide
6.975,80.35,2023-07,355.6,94.6,24.5,13.2,187.8,28.4,loam,15.0,0.8,Landslide
7.1,79.95,2024-10,413.1,97.1,25.9,14.2,26.6,4.4,sandy,9.55,0.55,Warning
7.1,80.05,2024-02,27.3,91.7,28.1,16.6,41.6,6.9,loam,2.22,0.46,No Risk
7.0,80.025,2025-05,323.7,98.0,26.7,15.5,80.3,6.7,sandy,4.47,0.72,Warning
7.025,80.375,2023-11,754.6,98.1,24.0,9.6,119.5,13.0,loam,15.0,0.76,Warning
7.1,80.35,2023-12,341.0,97.0,25.8,12.7,104.3,12.9,sandy,12.01,0.77,Warning
6.925,80.05,2024-02,39.2,96.3,27.3,13.1,82.3,7.8,loam,12.47,0.56,No Risk
6.975,79.925,2025-03,140.8,95.2,27.2,12.0,14.6,0.6,clay,0.78,0.55,Flood
6.95,80.2,2024-03,86.6,94.1,28.3,16.4,66.3,6.2,loam,15.0,0.66,Warning
7.125,80.225,2023-03,146.7,95.4,25.1,12.1,101.5,18.6,clay,0.78,0.71,Landslide
6.975,79.95,2024-11,426.5,98.9,25.4,12.7,19.8,1.1,clay,2.29,0.57,Flood
6.95,80.275,2023-08,190.3,93.5,26.1,14.4,186.9,15.9,sandy,15.0,0.8,Landslide
7.125,80.25,2025-02,42.4,96.6,25.1,13.5,183.4,27.4,sandy,2.29,0.59,No Risk
7.025,79.95,2023-08,136.4,95.8,26.7,17.6,14.2,1.5,clay,2.99,0.6,Flood
7.075,80.1,2025-02,51.4,95.6,26.4,15.1,32.2,3.5,clay,3.55,0.56,Warning
7.125,80.1,2024-07,330.0,96.7,26.1,16.9,39.1,1.8,loam,1.24,0.63,Flood
7.125,79.925,2023-04,192.0,97.3,27.0,12.3,3.0,1.9,clay,13.44,0.5,Warning
6.95,80.1,2025-03,169.4,98.8,25.9,12.0,68.6,15.4,clay,14.21,0.67,Landslide
6.95,80.225,2024-01,185.4,96.9,25.6,10.1,67.0,14.3,loam,15.0,0.68,Warning
6.9,80.025,2024-01,197.5,96.7,25.9,11.3,77.1,15.8,sandy,13.24,0.68,Landslide
7.0,79.925,2025-03,130.5,95.4,27.2,11.9,3.0,2.2,clay,2.29,0.55,Flood
6.925,79.875,2024-05,657.5,95.2,27.7,20.3,16.7,1.3,loam,0.78,0.54,Flood
6.9,80.25,2025-03,163.9,98.9,25.7,10.7,113.0,8.2,sandy,15.0,0.78,Warning
6.95,80.1,2024-02,38.9,96.4,27.1,12.8,68.6,15.4,clay,14.21,0.55,No Risk
7.025,80.1,2023-04,218.2,97.2,26.6,11.7,79.7,8.2,loam,8.25,0.69,Warning
7.075,80.375,2025-04,232.5,98.5,22.7,10.4,115.1,6.0,sandy,15.0,0.78,Warning
7.1,79.9,2025-02,46.2,92.1,27.2,16.5,20.9,6.5,clay,12.94,0.39,Warning
7.025,80.05,2023-10,589.9,97.9,25.3,12.6,34.0,3.7,loam,4.33,0.6,Warning
7.1,80.1,2025-01,263.6,97.1,25.1,16.4,75.3,10.7,loam,2.22,0.67,Warning
7.075,80.05,2024-09,349.1,97.4,26.3,16.9,38.7,7.9,clay,0.55,0.63,Flood
6.9,79.85,2025-02,49.0,92.1,27.4,14.6,8.8,0.6,clay,3.14,0.43,Warning
7.025,80.125,2023-04,218.2,97.2,26.6,11.7,60.4,12.0,clay,9.71,0.71,Warning
6.975,80.275,2023-03,186.2,96.6,25.4,10.0,191.4,27.2,loam,15.0,0.77,Landslide
7.025,79.9,2024-11,382.9,96.9,25.7,15.2,21.7,7.3,loam,6.0,0.62,Warning
7.1,79.925,2024-07,299.1,96.1,26.8,17.7,4.3,0.6,clay,11.44,0.54,Warning
6.95,80.075,2024-04,227.3,98.2,27.7,12.5,54.5,2.1,loam,12.22,0.69,Warning
7.05,80.35,2024-02,27.1,94.5,26.4,12.9,132.8,27.5,sandy,15.0,0.6,No Risk
7.125,80.025,2025-02,43.3,95.2,26.9,15.5,86.7,12.3,loam,5.71,0.55,No Risk
7.05,79.875,2024-03,78.7,94.8,28.0,16.3,22.2,6.6,clay,9.88,0.6,Warning
7.025,80.025,2023-10,589.9,97.9,25.3,12.6,69.5,11.7,loam,2.83,0.72,Warning
7.075,79.9,2023-06,326.9,94.7,27.0,20.1,28.5,5.2,clay,10.66,0.61,Warning
6.925,80.125,2024-11,507.2,98.4,25.0,13.8,34.1,5.4,loam,15.0,0.66,Warning
7.0,79.925,2024-05,607.9,95.2,27.8,19.9,3.0,2.2,clay,2.29,0.58,Flood
6.95,80.325,2024-09,417.6,95.1,25.2,12.8,174.0,30.3,sandy,15.0,0.77,Landslide
6.9,79.875,2025-03,126.2,94.7,27.3,11.7,17.2,0.3,clay,2.29,0.58,Flood
6.925,79.9,2025-04,185.4,95.1,27.4,13.3,11.6,0.4,clay,2.78,0.57,Flood
7.125,80.2,2023-06,285.7,95.4,25.9,16.1,92.0,7.0,sandy,2.78,0.72,Warning
6.975,79.95,2024-04,229.6,98.4,28.0,12.8,19.8,1.1,clay,2.29,0.6,Flood
7.1,80.275,2024-02,25.7,94.4,27.5,14.1,138.0,32.2,loam,6.0,0.59,No Risk
7.125,80.225,2025-04,269.4,97.9,24.8,12.7,101.5,18.6,clay,0.78,0.71,Landslide
6.975,79.9,2024-12,124.8,94.8,26.4,14.2,18.4,0.3,clay,2.77,0.6,Flood
6.925,80.25,2023-01,187.1,96.1,24.0,10.5,228.8,33.0,sandy,15.0,0.78,Landslide
7.025,79.9,2025-05,278.6,94.1,27.8,19.2,21.7,7.3,loam,6.0,0.58,Warning
7.125,80.25,2023-09,470.1,95.7,23.9,18.0,183.4,27.4,sandy,2.29,0.82,Landslide
7.05,80.075,2024-02,27.7,91.5,28.2,16.7,48.9,3.6,loam,4.33,0.45,No Risk
7.075,80.325,2024-02,27.4,94.3,25.6,12.8,99.7,18.4,sandy,11.88,0.53,No Risk
6.9,79.875,2023-04,140.6,95.4,27.3,13.5,17.2,0.3,clay,2.29,0.55,Flood
7.05,79.975,2024-12,148.9,98.1,25.8,12.6,7.1,1.2,clay,3.72,0.57,Warning
6.9,80.0,2024-09,383.1,96.3,26.5,17.5,64.3,14.6,loam,11.8,0.66,Warning
7.075,80.05,2024-02,27.6,91.4,28.1,16.6,38.7,7.9,clay,0.55,0.44,No Risk
6.925,79.85,2023-06,379.3,94.7,27.0,19.5,24.7,3.2,clay,2.29,0.58,Flood
7.05,80.025,2024-02,27.7,91.3,28.1,16.6,87.5,19.3,clay,0.56,0.55,No Risk
7.025,79.925,2023-09,545.4,95.2,26.0,19.9,7.6,1.0,clay,4.77,0.55,Warning
7.0,80.325,2024-02,50.0,93.8,25.4,11.1,237.4,27.0,sandy,15.0,0.67,Warning
7.025,80.175,2023-09,667.4,96.1,25.0,16.0,132.6,16.4,loam,8.78,0.81,Landslide
7.0,79.875,2024-02,43.6,91.9,27.5,17.6,36.2,4.8,loam,6.21,0.49,No Risk
7.05,80.25,2025-05,303.7,98.1,26.3,13.5,124.2,29.2,loam,7.85,0.82,Landslide
7.05,79.9,2024-02,42.6,91.2,27.7,18.0,18.4,1.2,clay,8.45,0.42,No Risk
6.975,80.1,2023-04,218.2,97.2,26.6,11.7,59.2,7.7,sandy,12.17,0.64,Warning
7.075,79.9,2025-05,288.9,95.1,27.7,20.2,28.5,5.2,clay,10.66,0.63,Warning
7.125,80.175,2025-02,42.4,95.9,26.0,14.4,116.2,10.0,loam,3.92,0.59,No Risk
7.025,80.3,2023-07,401.1,94.6,25.5,14.0,203.1,17.9,loam,13.87,0.77,Landslide
6.925,80.125,2024-04,186.5,96.9,27.7,13.3,34.1,5.4,loam,15.0,0.65,Warning
7.0,80.0,2024-02,32.7,93.5,27.7,15.5,74.6,6.2,clay,2.48,0.54,No Risk
6.925,79.9,2024-12,130.0,94.2,26.7,13.7,11.6,0.4,clay,2.78,0.55,Flood
7.15,79.9,2024-02,26.3,90.4,27.8,18.2,7.8,0.8,clay,15.0,0.41,No Risk
7.05,79.9,2023-11,473.5,97.8,25.5,11.8,18.4,1.2,clay,8.45,0.58,Warning
7.0,80.05,2024-08,284.7,96.4,26.1,16.3,33.9,6.9,sandy,6.47,0.62,Warning
7.0,79.85,2024-03,93.8,95.0,28.0,16.4,13.7,1.6,loam,7.85,0.58,Warning
7.05,80.0,2024-12,148.9,98.1,25.8,12.6,74.6,7.6,clay,2.22,0.72,Warning
6.9,79.875,2023-04,138.2,95.4,27.3,13.7,17.2,0.3,clay,2.29,0.55,Flood
7.1,80.05,2025-04,253.9,98.2,26.5,12.4,41.6,6.9,loam,2.22,0.62,Flood
7.1,80.175,2024-02,19.1,91.9,27.5,16.6,146.2,35.3,loam,2.78,0.62,No Risk
7.05,80.05,2023-04,210.1,97.6,26.9,12.0,22.4,3.7,loam,3.33,0.62,Flood
7.075,80.35,2024-02,28.0,94.5,25.7,13.0,222.8,24.9,loam,13.74,0.57,No Risk
6.95,80.2,2024-04,193.3,96.3,27.9,13.3,66.3,6.2,loam,15.0,0.65,Warning
7.0,80.05,2023-09,562.6,97.2,25.3,16.8,33.9,6.9,sandy,6.47,0.6,Warning
6.975,80.1,2024-07,306.0,97.0,26.2,15.8,59.2,7.7,sandy,12.17,0.63,Warning
7.025,80.325,2024-12,150.5,98.2,24.7,10.9,167.2,17.8,sandy,15.0,0.77,Landslide
7.05,79.875,2023-10,478.9,96.7,25.6,14.9,22.2,6.6,clay,9.88,0.67,Warning
6.95,80.2,2024-02,39.0,96.2,27.1,12.5,66.3,6.2,loam,15.0,0.49,No Risk
7.15,79.9,2025-02,34.4,91.8,27.2,17.9,7.8,0.8,clay,15.0,0.43,No Risk
7.1,80.375,2025-05,311.2,98.6,25.8,13.0,126.9,33.0,sandy,13.74,0.83,Landslide
7.125,80.15,2023-11,562.3,98.9,24.9,10.6,153.9,18.9,loam,2.99,0.8,Landslide
7.025,80.325,2024-06,451.6,95.4,25.4,15.3,167.2,17.8,sandy,15.0,0.83,Landslide
6.975,79.925,2024-04,178.4,96.6,28.2,14.4,14.6,0.6,clay,0.78,0.58,Flood
7.025,79.875,2023-09,545.4,95.2,26.0,19.9,22.2,5.8,clay,7.89,0.64,Warning
6.975,79.925,2024-12,135.3,94.9,26.4,13.9,14.6,0.6,clay,0.78,0.59,Flood
7.025,79.85,2024-02,42.6,91.6,27.8,17.7,24.8,3.0,clay,10.01,0.49,No Risk
7.05,79.9,2024-07,271.7,93.5,27.1,20.0,18.4,1.2,clay,8.45,0.59,Warning
6.975,80.15,2024-04,197.2,96.8,27.9,12.7,94.7,8.2,loam,14.94,0.7,Warning
7.125,79.95,2023-01,122.5,90.8,25.1,16.6,22.8,6.1,loam,11.39,0.61,Warning
6.95,79.95,2023-10,657.4,98.0,25.4,12.9,10.8,0.5,clay,4.0,0.59,Warning
6.925,79.925,2024-03,79.9,94.9,28.1,16.7,31.7,5.7,loam,3.92,0.58,Warning
7.05,80.225,2023-04,160.9,96.7,26.6,11.7,90.0,17.9,sandy,6.21,0.7,Landslide
7.125,80.375,2024-02,26.5,91.8,26.3,15.9,175.1,24.7,sandy,11.88,0.58,No Risk
7.125,80.325,2025-05,247.2,97.4,26.3,14.6,114.8,10.7,loam,8.19,0.77,Warning
7.15,79.875,2024-02,26.6,90.4,27.8,18.1,5.4,2.0,loam,15.0,0.32,No Risk
7.05,79.85,2024-12,129.1,95.1,26.3,14.6,7.3,1.1,clay,11.8,0.54,Warning
7.15,80.025,2025-02,42.5,95.2,27.1,15.6,44.0,2.2,loam,8.25,0.48,No Risk
6.925,79.85,2025-03,119.3,94.8,27.2,11.5,24.7,3.2,clay,2.29,0.62,Flood
7.1,80.25,2025-03,211.9,97.5,25.8,11.6,182.6,19.8,loam,4.0,0.8,Landslide
7.125,79.975,2025-02,36.3,95.6,27.1,14.9,15.6,2.2,loam,9.71,0.45,Warning
6.925,79.875,2023-08,149.6,92.8,27.0,19.7,16.7,1.3,loam,0.78,0.56,Flood
7.125,80.175,2024-02,19.6,91.7,27.3,16.4,116.2,10.0,loam,3.92,0.55,No Risk
7.025,79.95,2025-04,224.5,97.7,26.9,12.4,14.2,1.5,clay,2.99,0.57,Flood
7.05,79.85,2024-02,42.3,91.2,27.8,17.8,7.3,1.1,clay,11.8,0.41,No Risk
6.95,80.3,2024-06,455.6,94.8,25.9,14.4,238.9,30.8,sandy,15.0,0.79,Landslide
7.1,80.05,2024-11,477.5,98.8,25.2,13.4,41.6,6.9,loam,2.22,0.68,Flood
6.95,80.275,2024-02,42.9,94.3,26.7,12.3,186.9,15.9,sandy,15.0,0.68,No Risk
7.125,79.85,2025-02,33.8,91.9,27.3,17.9,6.1,0.5,clay,15.0,0.45,No Risk
7.075,80.0,2024-02,26.5,92.3,28.0,16.3,89.4,13.9,loam,3.55,0.55,No Risk
6.925,80.15,2024-02,39.1,96.5,27.0,12.8,109.4,14.2,sandy,15.0,0.57,No Risk
6.975,80.0,2024-01,182.1,95.6,26.0,12.7,74.9,18.6,loam,5.12,0.77,Landslide
7.1,80.275,2024-02,25.2,94.4,27.5,14.3,138.0,32.2,loam,6.0,0.59,No Risk
6.95,80.175,2024-09,347.8,96.5,25.8,14.7,117.2,19.0,loam,15.0,0.78,Landslide
6.975,80.0,2024-02,32.2,93.4,27.8,15.5,74.9,18.6,loam,5.12,0.54,No Risk
7.05,80.175,2023-09,566.4,96.3,24.9,16.9,121.1,17.9,sandy,6.21,0.8,Landslide
7.125,80.05,2024-06,363.0,96.6,26.4,17.9,50.3,6.3,loam,4.33,0.67,Warning
6.95,80.075,2023-12,496.5,98.8,25.5,12.2,54.5,2.1,loam,12.22,0.66,Warning
7.1,80.2,2023-08,120.1,94.8,26.2,16.7,88.8,13.2,loam,0.0,0.72,Warning
7.025,79.95,2024-06,359.3,95.8,26.7,18.1,14.2,1.5,clay,2.99,0.57,Flood
7.125,80.275,2023-12,330.7,97.5,25.1,13.0,199.1,34.9,sandy,4.23,0.83,Landslide
6.9,80.15,2023-08,155.9,96.5,26.2,17.3,132.2,24.6,loam,15.0,0.78,Landslide
7.1,79.9,2024-11,386.9,97.2,25.6,15.8,20.9,6.5,clay,12.94,0.58,Warning
6.95,80.0,2023-12,449.5,98.6,25.7,12.9,15.8,1.9,clay,7.11,0.57,Warning
7.125,80.15,2025-02,41.8,96.1,26.1,14.6,153.9,18.9,loam,2.99,0.7,No Risk
7.1,80.0,2024-02,26.0,92.3,28.0,16.2,72.7,8.6,loam,5.98,0.57,No Risk
7.025,79.875,2023-02,64.1,95.8,25.6,15.9,22.2,5.8,clay,7.89,0.57,Warning
6.9,79.85,2023-10,569.8,96.5,25.6,14.7,8.8,0.6,clay,3.14,0.55,Flood
7.1,79.875,2024-03,57.0,94.3,28.0,16.4,24.4,3.5,clay,14.57,0.5,Warning
7.125,80.1,2023-02,113.6,94.5,25.6,13.9,39.1,1.8,loam,1.24,0.6,Flood
6.95,80.25,2023-12,496.2,97.6,24.5,10.8,182.1,27.5,sandy,15.0,0.76,Landslide
7.075,80.05,2024-05,719.8,97.5,27.1,15.2,38.7,7.9,clay,0.55,0.66,Flood
6.975,80.1,2024-02,42.2,94.2,27.5,14.3,59.2,7.7,sandy,12.17,0.53,No Risk
6.95,80.275,2023-04,207.5,95.4,26.1,9.8,186.9,15.9,sandy,15.0,0.78,Landslide
6.925,80.325,2023-08,188.7,93.9,24.9,13.8,210.0,18.2,sandy,15.0,0.8,Landslide
6.95,80.35,2024-11,636.6,98.2,23.7,10.4,144.3,16.2,loam,15.0,0.83,Landslide
7.0,79.95,2023-01,110.3,91.5,25.2,15.1,31.8,5.9,clay,1.11,0.57,Flood
7.0,80.375,2023-11,754.6,98.2,25.0,9.6,175.5,36.1,sandy,15.0,0.77,Landslide
6.975,79.925,2024-04,173.6,96.4,28.2,14.5,14.6,0.6,clay,0.78,0.58,Flood
6.975,79.925,2023-05,233.6,95.9,27.3,17.4,14.6,0.6,clay,0.78,0.56,Flood
7.05,80.05,2023-07,290.8,96.0,26.2,16.8,22.4,3.7,loam,3.33,0.6,Flood
7.05,79.9,2023-08,109.1,92.5,27.0,19.9,18.4,1.2,clay,8.45,0.59,Warning
7.025,79.875,2024-07,302.3,93.5,27.1,19.5,22.2,5.8,clay,7.89,0.55,Warning
7.05,80.35,2024-05,716.4,97.8,26.1,14.6,132.8,27.5,sandy,15.0,0.83,Landslide
7.075,80.075,2024-06,391.2,96.5,26.5,17.1,71.6,10.1,clay,2.83,0.7,Warning
6.975,79.975,2024-08,308.4,96.0,26.4,16.8,17.0,0.8,loam,3.24,0.55,Flood
7.1,79.925,2025-05,256.8,97.1,27.3,17.7,4.3,0.6,clay,11.44,0.54,Warning
6.9,80.175,2024-08,402.8,95.4,25.8,14.8,105.0,17.4,loam,15.0,0.76,Landslide
7.0,80.05,2023-05,234.7,97.2,26.7,13.8,33.9,6.9,sandy,6.47,0.61,Warning
7.125,80.2,2023-02,73.0,95.4,25.4,13.6,92.0,7.0,sandy,2.78,0.7,Warning
7.1,80.25,2025-04,269.4,97.9,25.6,12.7,182.6,19.8,loam,4.0,0.81,Landslide
7.05,80.05,2024-01,192.4,94.4,26.1,13.7,22.4,3.7,loam,3.33,0.6,Flood
6.9,79.875,2024-07,313.6,93.6,27.2,18.9,17.2,0.3,clay,2.29,0.62,Flood
7.075,79.875,2024-02,42.7,91.4,27.7,17.7,9.5,1.1,clay,12.18,0.47,No Risk
6.925,79.85,2024-05,657.0,95.1,27.6,20.0,24.7,3.2,clay,2.29,0.6,Flood
6.975,79.925,2024-01,115.0,93.6,25.9,15.0,14.6,0.6,clay,0.78,0.61,Flood
6.95,80.05,2023-12,496.5,98.8,25.5,12.2,79.7,18.7,loam,10.23,0.71,Landslide
6.925,79.9,2023-12,408.1,96.3,25.9,14.7,11.6,0.4,clay,2.78,0.6,Flood
6.95,79.925,2024-04,177.2,96.1,28.2,14.5,29.7,6.4,clay,2.77,0.66,Flood
6.925,80.175,2023-09,737.1,95.9,25.1,15.6,65.1,18.1,loam,15.0,0.66,Landslide
7.0,79.875,2023-07,214.2,92.8,26.9,21.3,36.2,4.8,loam,6.21,0.63,Warning
7.125,80.125,2023-04,174.6,97.1,26.9,12.9,79.8,17.8,sandy,1.76,0.7,Landslide
7.15,80.0,2024-11,530.0,98.9,25.2,13.4,84.9,11.8,sandy,9.55,0.74,Warning
7.075,80.3,2024-09,338.8,95.5,25.3,14.8,99.1,6.7,loam,9.88,0.81,Warning
7.0,80.1,2024-04,197.2,96.8,27.9,12.7,29.7,6.4,loam,10.47,0.62,Warning
7.075,80.05,2023-03,169.3,97.2,26.5,11.5,38.7,7.9,clay,0.55,0.67,Flood
7.125,80.2,2024-02,19.3,91.9,27.4,16.4,92.0,7.0,sandy,2.78,0.55,No Risk
